Liquidation Date,Season,Liq #,Distributor,Grower Entity,Crop,Variety,USDA Bucket,Size,Quality,Pack Style,Boxes Invoiced,Sale Amount USD,Realized $/Box,Source File,Notes
,2024,,Giumarra,,Grape,SUGAR DROP,WHITE SEEDLESS TYPE,,B,CLAM,150.0,3000.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,SUGAR DROP,WHITE SEEDLESS TYPE,,B,CLAM,1200.0,27420.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,SUGAR DROP,WHITE SEEDLESS TYPE,,B,CLAM,75.0,1500.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,HONEY POP,WHITE SEEDLESS TYPE,,B,BAG,540.0,7641.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,HONEY POP,WHITE SEEDLESS TYPE,,B,BAG,180.0,2997.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,EARLY SWEET,WHITE SEEDLESS TYPE,,B,BAG,990.0,18810.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,EARLY SWEET,WHITE SEEDLESS TYPE,,B,BAG,89.9999999999,1890.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,EARLY SWEET,WHITE SEEDLESS TYPE,,B,BAG,450.0,8550.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,EARLY SWEET,WHITE SEEDLESS TYPE,,B,BAG,720.0,15120.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,EARLY SWEET,WHITE SEEDLESS TYPE,,B,BAG,450.0,9450.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,EARLY SWEET,WHITE SEEDLESS TYPE,,B,BAG,540.0,11340.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,EARLY SWEET,WHITE SEEDLESS TYPE,,B,BAG,720.0,11520.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,EARLY SWEET,WHITE SEEDLESS TYPE,,B,BAG,935.0,15894.9999999999,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,EARLY SWEET,WHITE SEEDLESS TYPE,,B,BAG,1055.0,17935.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,FLAME,FLAME SEEDLESS,,B,BAG,990.0,12919.5,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,FLAME,FLAME SEEDLESS,,B,BAG,90.0,1183.5,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,FLAME,FLAME SEEDLESS,,B,BAG,90.0,1183.5,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,FLAME,FLAME SEEDLESS,,B,BAG,180.0,2367.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,FLAME,FLAME SEEDLESS,,B,BAG,180.0,2367.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,FLAME,FLAME SEEDLESS,,B,BAG,90.0,1804.5,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,FLAME,FLAME SEEDLESS,,B,BAG,990.0,18087.3,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,FLAME,FLAME SEEDLESS,,B,BAG,180.0,3609.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,FLAME,FLAME SEEDLESS,,B,BAG,175.0,3508.75,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,FLAME,FLAME SEEDLESS,,B,CLAM,150.0,3600.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,FLAME,FLAME SEEDLESS,,B,CLAM,75.0,1500.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,FLAME,FLAME SEEDLESS,,B,BAG,1075.0,21553.75,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,FLAME,FLAME SEEDLESS,,B,BAG,450.0,9022.5,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,FLAME,FLAME SEEDLESS,,B,BAG,360.0,7560.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,FLAME,FLAME SEEDLESS,,B,BAG,425.0,8521.25,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,FLAME,FLAME SEEDLESS,,B,BAG,450.0,9022.5,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,FLAME,FLAME SEEDLESS,,B,BAG,270.0,5669.9999999999,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,FLAME,FLAME SEEDLESS,,B,BAG,85.0,1785.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,FLAME,FLAME SEEDLESS,,B,BAG,1800.0,37800.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,FLAME,FLAME SEEDLESS,,B,BAG,90.0,1890.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,SUGAR DROP,WHITE SEEDLESS TYPE,,B,BAG,720.0,12283.2,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,SUGAR DROP,WHITE SEEDLESS TYPE,,B,BAG,270.0,4606.2,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,SUGAR DROP,WHITE SEEDLESS TYPE,,B,BAG,990.0,16909.2,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,SUGAR DROP,WHITE SEEDLESS TYPE,,A,BAG,270.0,3523.5,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,SUGAR DROP,WHITE SEEDLESS TYPE,,B,BAG,90.0,1800.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,SUGAR DROP,WHITE SEEDLESS TYPE,,B,BAG,1080.0,20520.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,SUGAR DROP,WHITE SEEDLESS TYPE,,B,BAG,865.0,17300.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,SUGAR DROP,WHITE SEEDLESS TYPE,,B,BAG,1980.0,33660.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,SUGAR DROP,WHITE SEEDLESS TYPE,,B,BAG,900.0,16200.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,HONEY POP,WHITE SEEDLESS TYPE,,B,BAG,1979.9999999999,52965.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,HONEY POP,WHITE SEEDLESS TYPE,,B,BAG,450.0,8999.9999999999,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,HONEY POP,WHITE SEEDLESS TYPE,,B,BAG,1170.0,23400.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,HONEY POP,WHITE SEEDLESS TYPE,,B,BAG,540.0,10800.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,HONEY POP,WHITE SEEDLESS TYPE,,B,BAG,90.0,1800.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,HONEY POP,WHITE SEEDLESS TYPE,,B,BAG,88.0,1720.4,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,HONEY POP,WHITE SEEDLESS TYPE,,B,BAG,270.0,5278.5,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,HONEY POP,WHITE SEEDLESS TYPE,,B,BAG,720.0,14436.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,HONEY POP,WHITE SEEDLESS TYPE,,B,BAG,1260.0,25262.9999999999,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,HONEY POP,WHITE SEEDLESS TYPE,,B,BAG,180.0,4095.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,HONEY POP,WHITE SEEDLESS TYPE,,B,BAG,270.0,5399.9999999999,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,HONEY POP,WHITE SEEDLESS TYPE,,B,BAG,720.0,14400.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,HONEY POP,WHITE SEEDLESS TYPE,,B,BAG,90.0,2070.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,EARLY SWEET,WHITE SEEDLESS TYPE,,B,BAG,90.0,2047.5,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,EARLY SWEET,WHITE SEEDLESS TYPE,,B,BAG,630.0,18270.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,EARLY SWEET,WHITE SEEDLESS TYPE,,B,BAG,1350.0,30712.5,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,EARLY SWEET,WHITE SEEDLESS TYPE,,B,CLAM,80.0,1844.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,EARLY SWEET,WHITE SEEDLESS TYPE,,B,CLAM,80.0,1680.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,EARLY SWEET,WHITE SEEDLESS TYPE,,B,CLAM,160.0,3360.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,EARLY SWEET,WHITE SEEDLESS TYPE,,B,CLAM,720.0,16560.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,ARRA_83,WHITE SEEDLESS TYPE,,B,BAG,20.0,380.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,ARRA_83,WHITE SEEDLESS TYPE,,B,BAG,990.0,18562.5,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,FLAME,FLAME SEEDLESS,,B,BAG,720.0,16380.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,FLAME,FLAME SEEDLESS,,B,BAG,720.0,16380.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,FLAME,FLAME SEEDLESS,,B,BAG,990.0,21780.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,FLAME,FLAME SEEDLESS,,B,BAG,90.0,1620.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,FLAME,FLAME SEEDLESS,,A,BAG,270.0,3523.5,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,FLAME,FLAME SEEDLESS,,B,BAG,90.0,1980.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,FLAME,FLAME SEEDLESS,,B,BAG,425.0,8075.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,FLAME,FLAME SEEDLESS,,B,BAG,900.0,19799.9999999998,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,FLAME,FLAME SEEDLESS,,B,BAG,630.0,11340.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,SUMMER ROYAL,BLACK SEEDLESS,,B,BAG,450.0,10237.5,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,SUMMER ROYAL,BLACK SEEDLESS,,B,BAG,90.0,2047.5,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,SUMMER ROYAL,BLACK SEEDLESS,,B,BAG,270.0,6142.5,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,SUMMER ROYAL,BLACK SEEDLESS,,B,BAG,270.0,6142.5,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,SUMMER ROYAL,BLACK SEEDLESS,,A,BAG,90.0,1174.5,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,SUMMER ROYAL,BLACK SEEDLESS,,B,BAG,630.0,11812.5,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,PASSION FIRE,BLACK SEEDLESS,,B,BAG,180.0,3060.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,SUGAR DROP,WHITE SEEDLESS TYPE,,A,BAG,180.0,3060.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,EARLY SWEET,WHITE SEEDLESS TYPE,,B,BAG,1770.0,30090.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,SUGAR DROP,WHITE SEEDLESS TYPE,,B,BAG,90.0,2070.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,SUGAR DROP,WHITE SEEDLESS TYPE,,B,BAG,180.0,4140.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,SUGAR DROP,WHITE SEEDLESS TYPE,,B,BAG,1979.9999999999,63459.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,SUGAR DROP,WHITE SEEDLESS TYPE,,B,BAG,989.9999999997999,19849.5,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,SUGAR DROP,WHITE SEEDLESS TYPE,,B,BAG,899.9999999999,18045.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,SUGAR DROP,WHITE SEEDLESS TYPE,,B,BAG,1170.0,23458.5,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,SUGAR DROP,WHITE SEEDLESS TYPE,,B,BAG,89.9999999999,1804.5,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,SUGAR DROP,WHITE SEEDLESS TYPE,,B,BAG,989.9999999999,19849.4999999999,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,SUGAR DROP,WHITE SEEDLESS TYPE,,B,BAG,1079.9999999999,21653.9999999999,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,SUGAR DROP,WHITE SEEDLESS TYPE,,B,BAG,990.0,19849.5,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,SUGAR DROP,WHITE SEEDLESS TYPE,,B,BAG,90.0,1804.5,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,SUGAR DROP,WHITE SEEDLESS TYPE,,B,BAG,90.0,2070.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,SUGAR DROP,WHITE SEEDLESS TYPE,,B,BAG,1889.9999999999,37894.5,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,SUGAR DROP,WHITE SEEDLESS TYPE,,B,BAG,1260.0,28980.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,SUGAR DROP,WHITE SEEDLESS TYPE,,B,BAG,630.0,10710.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,SUGAR DROP,WHITE SEEDLESS TYPE,,A,BAG,90.0,1530.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,SUGAR DROP,WHITE SEEDLESS TYPE,,B,BAG,1350.0,22950.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,SUGAR DROP,WHITE SEEDLESS TYPE,,B,BAG,990.0,22770.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,SUGAR DROP,WHITE SEEDLESS TYPE,,B,BAG,1.0,17.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,SUGAR DROP,WHITE SEEDLESS TYPE,,B,BAG,1980.0,35145.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,HONEY POP,WHITE SEEDLESS TYPE,,B,BAG,360.0,8254.8,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,HONEY POP,WHITE SEEDLESS TYPE,,B,BAG,1980.0,45540.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,HONEY POP,WHITE SEEDLESS TYPE,,B,BAG,540.0,12382.2,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,HONEY POP,WHITE SEEDLESS TYPE,,B,BAG,810.0,18468.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,HONEY POP,WHITE SEEDLESS TYPE,,B,BAG,990.0,22770.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,EARLY SWEET,WHITE SEEDLESS TYPE,,B,BAG,540.0,11340.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,EARLY SWEET,WHITE SEEDLESS TYPE,,B,CLAM,240.0,7440.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,EARLY SWEET,WHITE SEEDLESS TYPE,,B,CLAM,240.0,7440.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,EARLY SWEET,WHITE SEEDLESS TYPE,,B,BAG,450.0,9449.9999999999,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,EARLY SWEET,WHITE SEEDLESS TYPE,,B,BAG,1800.0,33516.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,EARLY SWEET,WHITE SEEDLESS TYPE,,B,BAG,1440.0,33120.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,ARRA_83,WHITE SEEDLESS TYPE,,B,BAG,90.0,2243.7,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,ARRA_83,WHITE SEEDLESS TYPE,,B,BAG,360.0,8280.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,ARRA_83,WHITE SEEDLESS TYPE,,B,BAG,180.0,4431.6,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,FLAME,FLAME SEEDLESS,,B,BAG,180.0,4140.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,FLAME,FLAME SEEDLESS,,B,BAG,270.0,6191.1,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,FLAME,FLAME SEEDLESS,,B,BAG,630.0,14445.9,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,FLAME,FLAME SEEDLESS,,B,BAG,270.0,5670.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,FLAME,FLAME SEEDLESS,,B,BAG,810.0,17010.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,FLAME,FLAME SEEDLESS,,B,BAG,629.9999999999,14364.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,FLAME,FLAME SEEDLESS,,B,BAG,450.0,10350.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,FLAME,FLAME SEEDLESS,,B,BAG,270.0,4873.5,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,FLAME,FLAME SEEDLESS,,B,BAG,90.0,2070.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,FLAME,FLAME SEEDLESS,,B,BAG,1.0,17.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,FLAME,FLAME SEEDLESS,,B,BAG,450.0,8122.5,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,FLAME,FLAME SEEDLESS,,B,BAG,540.0,12420.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,FLAME,FLAME SEEDLESS,,B,BAG,539.9999999999,9746.9999999999,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,FLAME,FLAME SEEDLESS,,B,BAG,360.0,6498.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,FLAME,FLAME SEEDLESS,,B,BAG,630.0,14490.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,FLAME,FLAME SEEDLESS,,B,BAG,900.0,20700.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,FLAME,FLAME SEEDLESS,,B,BAG,990.0,22770.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,SUMMER ROYAL,BLACK SEEDLESS,,B,BAG,90.0,2052.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,SUMMER ROYAL,BLACK SEEDLESS,,B,BAG,270.0,6210.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,SUMMER ROYAL,BLACK SEEDLESS,,B,BAG,180.0,4140.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,PASSION FIRE,BLACK SEEDLESS,,B,BAG,810.0,13770.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,PASSION FIRE,BLACK SEEDLESS,,B,BAG,1105.0,25415.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,PASSION FIRE,BLACK SEEDLESS,,B,BAG,774.9999999999,17825.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,PASSION FIRE,BLACK SEEDLESS,,B,BAG,90.0,1530.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,EARLY SWEET,WHITE SEEDLESS TYPE,,B,BAG,1350.0,22950.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,EARLY SWEET,WHITE SEEDLESS TYPE,,B,BAG,270.0,4590.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,EARLY SWEET,WHITE SEEDLESS TYPE,,B,BAG,900.0,15300.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,FLAME,FLAME SEEDLESS,,B,CLAM,75.0,1800.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,PASSION FIRE,BLACK SEEDLESS,,B,BAG,990.0,18810.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
,2024,,Giumarra,,Grape,PASSION FIRE,BLACK SEEDLESS,,B,BAG,180.0,3420.0,,Invoice_Grape_Giumarra_1.xlsx [pre-loaded],2024 season - no dates available
